,total_h2_sold_per_station,prioritize,profitability threshold,longitude,latitude,station_location,size_station,cumulative_demand,construction_year,propriety
87,2827.084852465551,1,0.7067712131163878,6.106938436318125,49.36241531782738,road,large,0.7771286472913602,2036,0
88,2827.084852465551,1,0.7067712131163878,6.115261447330646,49.43271226676324,road,large,0.7815479853870122,2036,1
89,2813.44,1,0.7034,2.9549603,49.2162403,hub,large,0.7859459936607956,2036,0
90,2795.52,1,0.6989,0.272729625,49.459584,hub,large,0.7903159891430264,2036,1
91,2777.6000000000004,1,0.6944,0.7795281500000001,47.40639565,hub,large,0.7946579718337042,2037,1
92,2741.76,1,0.6854,3.1191470333333333,50.626484966666666,hub,large,0.7989439289412766,2037,0
93,2620.3765445824224,1,0.6550941361456056,-0.4832184981693014,48.0564616153189,road,large,0.8030401377545093,2037,0
94,2620.3765445824224,1,0.6550941361456056,-0.8332726566831677,48.107485998025794,road,large,0.807136346567742,2037,1
95,2580.48,1,0.6451,5.348031,49.1706321,hub,large,0.8111701885513396,2037,0
96,2544.64,1,0.6362,-0.2449274,44.5530659,hub,large,0.8151480049518316,2037,1
97,2526.7200000000003,1,0.6317,1.386333,43.737415350000006,hub,large,0.8190978085607709,2037,1
98,2500.045763406925,1,0.6250114408517312,2.7750017326875143,48.21621365633597,road,large,0.8230059146345811,2037,1
99,2500.045763406925,1,0.6250114408517312,3.659101216100502,47.796680223375965,road,large,0.8269140207083914,2037,0
100,2500.045763406925,1,0.6250114408517312,4.116414390797281,47.49714450635409,road,large,0.8308221267822016,2037,0
101,2500.045763406925,1,0.6250114408517312,4.859624150499589,47.00049723958791,road,large,0.8347302328560119,2037,1
102,2500.045763406925,1,0.6250114408517312,4.82697842513357,46.35098160389453,road,large,0.8386383389298221,2037,0
103,2500.045763406925,1,0.6250114408517312,4.73603189493353,45.978836672539536,road,large,0.8425464450036324,2037,0
104,2455.04,1,0.6138,3.0179003,50.5127102,hub,large,0.8463841974463606,2038,0
105,2437.12,1,0.6093,3.914409,50.2954202,hub,large,0.8501939370975361,2038,1
106,2401.28,1,0.6003000000000001,5.7302769,46.6591772,hub,large,0.853947651165606,2038,0
107,2401.28,1,0.6003000000000001,4.7621660666666665,46.0157993,hub,large,0.857701365233676,2038,1
108,1997.8830325894428,1,0.9989415162947214,1.2307826173404142,47.97737559754724,road,medium,0.8608244835896317,2038,0
109,1997.8830325894428,1,0.9989415162947214,0.1601671345671602,46.2114804408092,road,medium,0.8639476019455874,2038,1
110,1997.8830325894428,1,0.9989415162947214,-0.2289432110130343,45.32195960312026,road,medium,0.867070720301543,2038,0
111,1997.8830325894428,1,0.9989415162947214,-0.2734496792394273,45.24043326446728,road,medium,0.8701938386574987,2038,1
112,1989.12,1,0.9946,3.4978181,48.492439,hub,medium,0.8733032585198551,2038,0
113,1951.8533765922832,1,0.9759266882961416,3.242238178209452,44.64130089663044,road,medium,0.8763544226816873,2038,0
114,1951.8533765922832,1,0.9759266882961416,3.446472928662317,43.65626162907388,road,medium,0.8794055868435193,2038,1
115,1951.8533765922832,1,0.9759266882961416,3.283802841060554,43.34566879882294,road,medium,0.8824567510053515,2038,1
116,1949.5024299522104,1,0.9747512149761052,2.7696678052124417,48.06245935903253,road,medium,0.8855042401349191,2038,0
117,1949.5024299522104,1,0.9747512149761052,2.1958541299163987,48.114848625760814,road,medium,0.8885517292644869,2039,1
118,1933.297749885398,1,0.966648874942699,1.851578857240029,48.08438486744445,road,medium,0.8915738870143172,2039,1
119,1933.297749885398,1,0.966648874942699,1.506053020112609,47.73070989708539,road,medium,0.8945960447641476,2039,1
120,1933.297749885398,1,0.966648874942699,0.5489459337021962,46.95218046111173,road,medium,0.8976182025139778,2039,0
121,1933.297749885398,1,0.966648874942699,0.3479900372412308,46.62314981719808,road,medium,0.9006403602638082,2039,1
122,1933.297749885398,1,0.966648874942699,-0.4360219091483783,46.2383786965198,road,medium,0.9036625180136384,2039,0
123,1933.297749885398,1,0.966648874942699,-0.5999157235849718,45.57627441561726,road,medium,0.9066846757634688,2039,1
124,1921.4392113522165,1,0.9607196056761084,0.869293969817245,46.26372348566887,road,medium,0.9096882960820466,2039,0
125,1921.4392113522165,1,0.9607196056761084,0.3930094192566207,46.585067698100765,road,medium,0.9126919164006242,2039,1
126,1877.2455661976055,1,0.9386227830988028,2.021115552013488,47.41778759850708,road,medium,0.9156264526025906,2039,1
127,1877.2455661976055,1,0.9386227830988028,2.1194176536925013,47.20800802246639,road,medium,0.9185609888045568,2039,1
128,1877.2455661976055,1,0.9386227830988028,2.7147035729468505,46.39720704321254,road,medium,0.9214955250065232,2039,0
129,1877.2455661976055,1,0.9386227830988028,3.160583961957347,45.8433306210893,road,medium,0.9244300612084896,2039,0
0,4390.4,1,1.0976,-1.7236873,47.227907575,hub,large,0.082243959289317,2024,0
1,3440.6399999999994,1,0.8602,4.8068959,43.51376845,hub,large,0.1466963682017614,2024,0
2,3269.8738453607893,1,0.8174684613401973,2.871694551830265,50.10113427032396,road,large,0.20794986934495,2024,0
3,3269.8738453607893,1,0.8174684613401973,2.900111614837857,50.31465862370554,road,large,0.2692033704881387,2024,0
4,2525.2798881055114,1,0.6313199720263779,4.797245451617696,44.6710621306595,road,large,0.3165086311275977,2024,1
5,2525.2798881055114,1,0.6313199720263779,5.229410711910947,43.55796565488035,road,large,0.3638138917670568,2025,0
6,2472.96,1,0.6182,3.1071152,50.70652168,hub,large,0.4101390606728762,2025,0
7,1953.28,1,0.9766,1.8226483,48.99262965,hub,medium,0.4467292303158784,2025,1
8,1899.52,1,0.9498,0.1967848999999999,48.0073849,hub,medium,0.4823123310696238,2025,1
9,1833.44849278428,1,0.9167242463921398,3.659101216100502,47.796680223375965,road,medium,0.5166577354062697,2025,1
10,1833.44849278428,1,0.9167242463921398,4.859624150499589,47.00049723958791,road,medium,0.5510031397429155,2026,0
11,1756.16,1,0.8781,2.7442236,49.0859622,hub,medium,0.5839007234586423,2026,1
12,1738.24,1,0.8691,-0.500972,43.8911318,hub,medium,0.6164626175446168,2026,1
13,1727.7398603371616,1,0.8638699301685808,5.287071457819081,47.93015943864478,road,medium,0.6488278158718991,2026,1
14,1727.7398603371616,1,0.8638699301685808,6.106938436318125,49.36241531782738,road,medium,0.6811930141991812,2026,1
15,1684.48,1,0.8422,2.133125958056288,47.929667775,hub,medium,0.7127478393958989,2027,1
16,1648.64,1,0.8243,1.12658455,49.2721432,hub,medium,0.7436312853331118,2027,0
17,1610.436274044585,1,0.8052181370222925,5.319601368458224,47.07060581767057,road,medium,0.773799073088342,2027,0
18,1610.436274044585,1,0.8052181370222925,5.170233439193096,47.0324649998648,road,medium,0.8039668608435722,2027,0
19,990.2720041997802,1,0.9902720041997802,0.6227616634793093,44.14766528731921,road,small,0.8225173096406652,2027,1
20,990.2720041997802,1,0.9902720041997802,1.401982162269939,43.71629670670593,road,small,0.8410677584377582,2028,1
21,976.78628886874,1,0.97678628886874,0.1601671345671602,46.2114804408092,road,small,0.8593655836418589,2028,1
22,976.78628886874,1,0.97678628886874,-0.2734496792394273,45.24043326446728,road,small,0.8776634088459595,2028,1
23,967.68,1,0.9677,2.303717033333333,48.72079506666667,hub,small,0.8957906488525845,2028,1
24,967.68,1,0.9677,-0.2449274,44.5530659,hub,small,0.9139178888592095,2028,1
25,931.84,1,0.9318,-4.400979,48.4346366,hub,small,0.9313737496063298,2029,1
26,917.8053469550974,1,0.9178053469550974,2.1194176536925013,47.20800802246639,road,small,0.9485667036857968,2029,1
27,917.8053469550974,1,0.9178053469550974,3.160583961957347,45.8433306210893,road,small,0.965759657765264,2029,1
28,913.92,1,0.9139,2.1089221,49.33314875,hub,small,0.982879828882632,2029,1
29,913.92,1,0.9139,2.6073963,46.3400296,hub,small,1.0,2029,0
