,total_h2_sold_per_station,prioritize,profitability threshold,longitude,latitude,station_location,size_station,cumulative_demand,property,nearby_total_station,new_h2_demand,new_profitability_threshold,new_profitability,exact_position,construction_year
231,0.0,na,na,5.172237200000001,48.7693239,na,na,0.03097163066901106,total,na,na,na,na,5.17223720000000148.7693239,2024
232,0.0,na,na,4.223236500000001,45.7436262,na,na,0.03097163066901106,total,na,na,na,na,4.22323650000000145.7436262,2024
233,0.0,na,na,7.1155074,47.6311908,na,na,0.03097163066901106,total,na,na,na,na,7.115507447.6311908,2024
234,0.0,na,na,1.4103515,43.7249433,na,na,0.03097163066901106,total,na,na,na,na,1.410351543.7249433,2024
235,0.0,na,na,6.1598392,49.3513247,na,na,0.03097163066901106,total,na,na,na,na,6.159839249.3513247,2024
236,0.0,na,na,-0.3783115,43.3186376,na,na,0.03097163066901106,total,na,na,na,na,-0.378311543.3186376,2024
237,0.0,na,na,0.8644276,45.2297278,na,na,0.03097163066901106,total,na,na,na,na,0.864427645.2297278,2024
238,0.0,na,na,5.967785999999999,45.56873400000001,na,na,0.03097163066901106,total,na,na,na,na,5.96778599999999945.56873400000001,2024
239,0.0,na,na,0.6597362,43.8392716,na,na,0.03097163066901106,total,na,na,na,na,0.659736243.8392716,2024
240,0.0,na,na,6.1694391,48.7050036,na,na,0.03097163066901106,total,na,na,na,na,6.169439148.7050036,2024
241,0.0,na,na,5.049972599999999,43.9211046,na,na,0.03097163066901106,total,na,na,na,na,5.04997259999999943.9211046,2024
242,0.0,na,na,6.169026,49.2430874,na,na,0.03097163066901106,total,na,na,na,na,6.16902649.2430874,2024
243,0.0,na,na,1.243156,45.8217094,na,na,0.03097163066901106,total,na,na,na,na,1.24315645.8217094,2024
244,0.0,na,na,4.840497,45.05723769999999,na,na,0.03097163066901106,total,na,na,na,na,4.84049745.05723769999999,2024
245,0.0,na,na,-0.2643473,44.55205309999999,na,na,0.03097163066901106,total,na,na,na,na,-0.264347344.55205309999999,2024
246,0.0,na,na,6.0046881,45.8188848,na,na,0.03097163066901106,total,na,na,na,na,6.004688145.8188848,2024
247,0.0,na,na,2.1991236,48.86822100000001,na,na,0.03097163066901106,total,na,na,na,na,2.199123648.86822100000001,2024
248,0.0,na,na,0.4135674,43.5167699,na,na,0.03097163066901106,total,na,na,na,na,0.413567443.5167699,2024
249,0.0,na,na,4.1184562,46.4460676,na,na,0.03097163066901106,total,na,na,na,na,4.118456246.4460676,2024
250,0.0,na,na,-2.967056,48.066152,na,na,0.03097163066901106,total,na,na,na,na,-2.96705648.066152,2024
251,0.0,na,na,6.7073293,49.1145644,na,na,0.03097163066901106,total,na,na,na,na,6.707329349.1145644,2024
252,0.0,na,na,4.5710499,47.8534983,na,na,0.03097163066901106,total,na,na,na,na,4.571049947.8534983,2024
253,0.0,na,na,2.0484544,48.7977783,na,na,0.03097163066901106,total,na,na,na,na,2.048454448.7977783,2024
254,0.0,na,na,5.8868678,48.6728348,na,na,0.03097163066901106,total,na,na,na,na,5.886867848.6728348,2024
255,0.0,na,na,0.920906,43.4763376,na,na,0.03097163066901106,total,na,na,na,na,0.92090643.4763376,2024
256,0.0,na,na,2.9197735,49.7597236,na,na,0.03097163066901106,total,na,na,na,na,2.919773549.7597236,2024
257,0.0,na,na,-1.6374496,47.2144746,na,na,0.03097163066901106,total,na,na,na,na,-1.637449647.2144746,2024
258,0.0,na,na,4.6491757,44.2581619,na,na,0.03097163066901106,total,na,na,na,na,4.649175744.2581619,2024
259,0.0,na,na,6.8713622,47.6342807,na,na,0.03097163066901106,total,na,na,na,na,6.871362247.6342807,2024
260,0.0,na,na,2.3017254,48.73925269999999,na,na,0.03097163066901106,total,na,na,na,na,2.301725448.73925269999999,2024
261,0.0,na,na,2.5492497,48.9844585,na,na,0.03097163066901106,total,na,na,na,na,2.549249748.9844585,2024
262,0.0,na,na,-0.7751523,48.0597012,na,na,0.03097163066901106,total,na,na,na,na,-0.775152348.0597012,2024
263,0.0,na,na,-1.474841,43.492949,na,na,0.03097163066901106,total,na,na,na,na,-1.47484143.492949,2024
264,0.0,na,na,1.6660945,47.3380895,na,na,0.03097163066901106,total,na,na,na,na,1.666094547.3380895,2024
265,0.0,na,na,0.551215,44.219249,na,na,0.03097163066901106,total,na,na,na,na,0.55121544.219249,2024
266,0.0,na,na,2.8023384,46.1844309,na,na,0.03097163066901106,total,na,na,na,na,2.802338446.1844309,2024
267,0.0,na,na,4.1475445,49.128754,na,na,0.03097163066901106,total,na,na,na,na,4.147544549.128754,2024
268,0.0,na,na,3.6693102,47.7900798,na,na,0.03097163066901106,total,na,na,na,na,3.669310247.7900798,2024
269,0.0,na,na,6.2576296,44.5514373,na,na,0.03097163066901106,total,na,na,na,na,6.257629644.5514373,2024
270,0.0,na,na,2.7233253,44.2838213,na,na,0.03097163066901106,total,na,na,na,na,2.723325344.2838213,2024
271,0.0,na,na,-1.6148931,47.5630076,na,na,0.03097163066901106,total,na,na,na,na,-1.614893147.5630076,2024
272,0.0,na,na,5.9875408,43.4222448,na,na,0.03097163066901106,total,na,na,na,na,5.987540843.4222448,2024
273,0.0,na,na,2.970345,42.9955331,na,na,0.03097163066901106,total,na,na,na,na,2.97034542.9955331,2024
274,0.0,na,na,2.751247,43.1998459,na,na,0.03097163066901106,total,na,na,na,na,2.75124743.1998459,2024
275,0.0,na,na,-0.9866682,44.880687,na,na,0.03097163066901106,total,na,na,na,na,-0.986668244.880687,2024
276,0.0,na,na,2.7013566,44.0900281,na,na,0.03097163066901106,total,na,na,na,na,2.701356644.0900281,2024
277,0.0,na,na,1.4168725,43.5150718,na,na,0.03097163066901106,total,na,na,na,na,1.416872543.5150718,2024
278,0.0,na,na,1.147434,49.31923399999999,na,na,0.03097163066901106,total,na,na,na,na,1.14743449.31923399999999,2024
279,0.0,na,na,2.4441231,48.5945981,na,na,0.03097163066901106,total,na,na,na,na,2.444123148.5945981,2024
280,0.0,na,na,-0.1068823,47.539021,na,na,0.03097163066901106,total,na,na,na,na,-0.106882347.539021,2024
281,0.0,na,na,5.3425756,43.3498318,na,na,0.03097163066901106,total,na,na,na,na,5.342575643.3498318,2024
282,0.0,na,na,0.3287789,46.6051096,na,na,0.03097163066901106,total,na,na,na,na,0.328778946.6051096,2024
283,0.0,na,na,1.685595,50.7925317,na,na,0.03097163066901106,total,na,na,na,na,1.68559550.7925317,2024
284,0.0,na,na,2.89344,48.01341499999999,na,na,0.03097163066901106,total,na,na,na,na,2.8934448.01341499999999,2024
285,0.0,na,na,-1.4429583,48.5802218,na,na,0.03097163066901106,total,na,na,na,na,-1.442958348.5802218,2024
286,0.0,na,na,2.442325,48.9827387,na,na,0.03097163066901106,total,na,na,na,na,2.44232548.9827387,2024
287,0.0,na,na,3.183556,46.733498,na,na,0.03097163066901106,total,na,na,na,na,3.18355646.733498,2024
288,0.0,na,na,1.8301497,48.5461461,na,na,0.03097163066901106,total,na,na,na,na,1.830149748.5461461,2024
289,0.0,na,na,4.8556221,43.9696275,na,na,0.03097163066901106,total,na,na,na,na,4.855622143.9696275,2024
290,0.0,na,na,2.6660586,48.9522237,na,na,0.03097163066901106,total,na,na,na,na,2.666058648.9522237,2024
291,0.0,na,na,-1.5980916,43.4217694,na,na,0.03097163066901106,total,na,na,na,na,-1.598091643.4217694,2024
292,0.0,na,na,4.2409954,48.2141269,na,na,0.03097163066901106,total,na,na,na,na,4.240995448.2141269,2024
293,0.0,na,na,2.5189824,48.8544023,na,na,0.03097163066901106,total,na,na,na,na,2.518982448.8544023,2024
294,0.0,na,na,-1.9441247,48.1392894,na,na,0.03097163066901106,total,na,na,na,na,-1.944124748.1392894,2024
295,0.0,na,na,0.5297252,46.80682909999999,na,na,0.03097163066901106,total,na,na,na,na,0.529725246.80682909999999,2024
296,0.0,na,na,0.8074219,45.1381615,na,na,0.03097163066901106,total,na,na,na,na,0.807421945.1381615,2024
297,0.0,na,na,2.4855139,49.2501673,na,na,0.03097163066901106,total,na,na,na,na,2.485513949.2501673,2024
298,0.0,na,na,1.16979,49.2100141,na,na,0.03097163066901106,total,na,na,na,na,1.1697949.2100141,2024
299,0.0,na,na,5.2366907,43.3939266,na,na,0.03097163066901106,total,na,na,na,na,5.236690743.3939266,2024
300,0.0,na,na,2.3913708,48.9338743,na,na,0.03097163066901106,total,na,na,na,na,2.391370848.9338743,2024
301,0.0,na,na,-2.5904269,48.4767983,na,na,0.03097163066901106,total,na,na,na,na,-2.590426948.4767983,2024
302,0.0,na,na,-3.4092021,48.5492772,na,na,0.03097163066901106,total,na,na,na,na,-3.409202148.5492772,2024
303,0.0,na,na,5.3900288,43.50473909999999,na,na,0.03097163066901106,total,na,na,na,na,5.390028843.50473909999999,2024
304,0.0,na,na,2.7623893,48.0535305,na,na,0.03097163066901106,total,na,na,na,na,2.762389348.0535305,2024
305,0.0,na,na,5.26961,43.72078,na,na,0.03097163066901106,total,na,na,na,na,5.2696143.72078,2024
306,0.0,na,na,5.802294,43.198331,na,na,0.03097163066901106,total,na,na,na,na,5.80229443.198331,2024
307,0.0,na,na,1.273773,49.480412,na,na,0.03097163066901106,total,na,na,na,na,1.27377349.480412,2024
308,0.0,na,na,-0.649051,45.8070695,na,na,0.03097163066901106,total,na,na,na,na,-0.64905145.8070695,2024
309,0.0,na,na,-1.7723171,47.2695013,na,na,0.03097163066901106,total,na,na,na,na,-1.772317147.2695013,2024
310,0.0,na,na,2.4438132,48.9543768,na,na,0.03097163066901106,total,na,na,na,na,2.443813248.9543768,2024
311,0.0,na,na,-1.7184956,47.2134809,na,na,0.03097163066901106,total,na,na,na,na,-1.718495647.2134809,2024
312,0.0,na,na,-4.2585727,48.4445099,na,na,0.03097163066901106,total,na,na,na,na,-4.258572748.4445099,2024
313,0.0,na,na,3.2920727,44.5632994,na,na,0.03097163066901106,total,na,na,na,na,3.292072744.5632994,2024
314,0.0,na,na,2.018903,48.957651,na,na,0.03097163066901106,total,na,na,na,na,2.01890348.957651,2024
315,0.0,na,na,3.0817644,44.1099916,na,na,0.03097163066901106,total,na,na,na,na,3.081764444.1099916,2024
316,0.0,na,na,2.6200215,48.84098059999999,na,na,0.03097163066901106,total,na,na,na,na,2.620021548.84098059999999,2024
317,0.0,na,na,1.0105192,44.7714687,na,na,0.03097163066901106,total,na,na,na,na,1.010519244.7714687,2024
318,0.0,na,na,4.642068699999999,43.701124,na,na,0.03097163066901106,total,na,na,na,na,4.64206869999999943.701124,2024
319,0.0,na,na,2.5150231,48.5434566,na,na,0.03097163066901106,total,na,na,na,na,2.515023148.5434566,2024
320,0.0,na,na,-0.7001708999999999,49.270863,na,na,0.03097163066901106,total,na,na,na,na,-0.700170899999999949.270863,2024
321,0.0,na,na,3.0074056,49.40363019999999,na,na,0.03097163066901106,total,na,na,na,na,3.007405649.40363019999999,2024
322,0.0,na,na,0.0726479999999999,48.022896,na,na,0.03097163066901106,total,na,na,na,na,0.072647999999999948.022896,2024
323,0.0,na,na,-2.1299439,47.7715409,na,na,0.03097163066901106,total,na,na,na,na,-2.129943947.7715409,2024
324,0.0,na,na,-1.6136181,48.1139021,na,na,0.03097163066901106,total,na,na,na,na,-1.613618148.1139021,2024
325,0.0,na,na,0.1389333,44.4617475,na,na,0.03097163066901106,total,na,na,na,na,0.138933344.4617475,2024
326,0.0,na,na,0.5951689,47.1131514,na,na,0.03097163066901106,total,na,na,na,na,0.595168947.1131514,2024
327,0.0,na,na,3.5282231,47.8807248,na,na,0.03097163066901106,total,na,na,na,na,3.528223147.8807248,2024
328,0.0,na,na,-1.8460417,47.9276126,na,na,0.03097163066901106,total,na,na,na,na,-1.846041747.9276126,2024
329,0.0,na,na,-1.0333098,48.9371895,na,na,0.03097163066901106,total,na,na,na,na,-1.033309848.9371895,2024
330,0.0,na,na,-3.1755566,48.2268189,na,na,0.03097163066901106,total,na,na,na,na,-3.175556648.2268189,2024
331,0.0,na,na,1.3660087,44.0257049,na,na,0.03097163066901106,total,na,na,na,na,1.366008744.0257049,2024
0,25141.76,1.0,6.285399999999999,5.00451,49.44561,hub,large,0.028692198530604198,ours,1.0,25141.76,6.2854399999999995,profitable,5.0045149.44561,2030
1,18565.12,1.0,4.6413,4.89524472,44.03162786,hub,large,0.04987902510060131,ours,6.0,3094.1866666666665,0.7735466666666666,profitable,4.8952447244.03162786,2030
2,10805.76,1.0,2.7014,1.6561556,48.3304943,hub,large,0.062210739793369906,ours,2.0,5402.88,1.35072,profitable,1.656155648.3304943,2030
3,8171.52,1.0,2.0429,2.47657425,49.26489755,hub,large,0.0715362155809362,ours,3.0,2723.84,0.68096,profitable,2.4765742549.26489755,2031
4,7490.559999999999,1.0,1.8726,-1.0490777295677982,47.2574172,hub,large,0.08008456838620531,ours,1.0,7490.559999999999,1.8726399999999996,profitable,-1.049077729567798247.2574172,2031
5,7239.679999999999,1.0,1.8099,4.9287265,43.3973905,hub,large,0.08834661272431228,ours,3.0,2413.2266666666665,0.6033066666666667,profitable,4.928726543.3973905,2031
6,7185.92,1.0,1.7965,-0.2057893552874009,46.98320275,hub,large,0.09654730524802739,ours,2.0,3592.96,0.89824,profitable,-0.205789355287400946.98320275,2032
7,7114.24,1.0,1.7786000000000002,-0.5957869999999998,48.5500968,hub,large,0.10466619535255331,ours,1.0,7114.24,1.77856,profitable,-0.595786999999999848.5500968,2032
8,6218.24,1.0,1.5546,2.3462084,49.88572855,hub,large,0.11176255521721451,ours,2.0,3109.12,0.77728,profitable,2.346208449.88572855,2032
9,5806.08,1.0,1.4515,3.4900652,49.4723325,hub,large,0.11838855117153793,ours,2.0,2903.04,0.72576,profitable,3.490065249.4723325,2033
10,5555.2,1.0,1.3888,7.3579641,48.0777517,hub,large,0.12472823865869924,ours,2.0,2777.6,0.6944,profitable,7.357964148.0777517,2033
11,5501.4400000000005,1.0,1.3754,3.30819445,49.81625,hub,large,0.13100657433146864,ours,2.0,2750.7200000000003,0.6876800000000001,profitable,3.3081944549.81625,2033
12,5196.8,1.0,1.2992,1.19692,45.18516,hub,large,0.13693724972268406,ours,1.0,5196.8,1.2992000000000001,profitable,1.1969245.18516,2034
13,5165.115336363348,1.0,1.291278834090837,4.797245451617696,44.6710621306595,road,large,0.1428317660439124,ours,2.0,2582.557668181674,0.6456394170454186,profitable,4.79724545161769644.6710621306595,2034
14,4895.888092983353,1.0,1.2239720232458382,2.8950283531836454,42.78275379534364,road,large,0.14841903571586454,ours,2.0,2447.9440464916765,0.6119860116229191,profitable,2.895028353183645442.78275379534364,2034
15,4895.888092983353,1.0,1.2239720232458382,2.8569308097380333,42.47539934548716,road,large,0.15400630538781668,ours,1.0,4895.888092983353,1.2239720232458382,profitable,2.856930809738033342.47539934548716,2035
16,4797.222221021053,1.0,1.1993055552552632,1.9450172595926865,43.28841170379598,road,large,0.1594809759105232,ours,1.0,4797.222221021053,1.1993055552552632,profitable,1.945017259592686543.28841170379598,2035
17,3727.36,1.0,0.9318,-117.8704931,33.7500378,hub,large,0.16373470170836046,ours,1.0,3727.36,0.93184,profitable,-117.870493133.7500378,2035
18,3118.08,1.0,0.7795000000000001,0.3250000000000002,49.0211111,hub,large,0.1672931069430897,ours,1.0,3118.08,0.77952,profitable,0.325000000000000249.0211111,2036
19,2580.48,1.0,0.6451,5.348031,49.1706321,hub,large,0.1702379940339001,ours,1.0,2580.48,0.64512,profitable,5.34803149.1706321,2036
20,1997.8830325894428,1.0,0.9989415162947214,1.2307826173404142,47.97737559754724,road,medium,0.1725180116862833,ours,1.0,1997.8830325894428,0.9989415162947214,profitable,1.230782617340414247.97737559754724,2036
22,1951.8533765922832,1.0,0.9759266882961416,3.446472928662317,43.65626162907388,road,medium,0.17702551717499207,ours,1.0,1951.8533765922832,0.9759266882961416,profitable,3.44647292866231743.65626162907388,2037
23,1949.5024299522104,1.0,0.9747512149761052,2.1958541299163987,48.114848625760814,road,medium,0.17925032207154998,ours,1.0,1949.5024299522104,0.9747512149761052,profitable,2.195854129916398748.114848625760814,2037
24,1933.297749885398,1.0,0.966648874942699,-0.5999157235849718,45.57627441561726,road,medium,0.18145663391521097,ours,1.0,1933.297749885398,0.966648874942699,profitable,-0.599915723584971845.57627441561726,2038
25,1921.4392113522165,1.0,0.9607196056761084,0.869293969817245,46.26372348566887,road,medium,0.18364941259564563,ours,1.0,1921.4392113522165,0.9607196056761083,profitable,0.86929396981724546.26372348566887,2038
